'valeur', 'N', 'N/2', 'racine de N'
11742291, 0.000001, 0.000001, 0.000001
11742491, 0.000004, 0.000004, 0.000004
11742691, 0.052202, 0.025475, 0.000020
11742891, 0.000000, 0.000000, 0.000000
11743091, 0.000000, 0.000001, 0.000001
11743291, 0.000000, 0.000000, 0.000000
11743491, 0.000001, 0.000001, 0.000001
11743691, 0.000001, 0.000001, 0.000001
11743891, 0.000001, 0.000001, 0.000001
11744091, 0.000001, 0.000001, 0.000001
11744291, 0.000000, 0.000000, 0.000000
11744491, 0.000000, 0.000000, 0.000000
11744691, 0.000001, 0.000001, 0.000001
11744891, 0.000001, 0.000001, 0.000000
11745091, 0.052524, 0.025214, 0.000021
11745291, 0.000001, 0.000001, 0.000001
11745491, 0.000003, 0.000003, 0.000003
11745691, 0.000001, 0.000001, 0.000001
11745891, 0.000001, 0.000001, 0.000001
11746091, 0.000001, 0.000001, 0.000001
11746291, 0.048903, 0.025048, 0.000021
11746491, 0.000001, 0.000001, 0.000000
11746691, 0.000000, 0.000000, 0.000000
11746891, 0.000000, 0.000000, 0.000001
11747091, 0.000001, 0.000001, 0.000001
11747291, 0.000001, 0.000001, 0.000001
11747491, 0.000001, 0.000001, 0.000000
11747691, 0.000001, 0.000001, 0.000000
11747891, 0.048952, 0.029058, 0.000029
11748091, 0.000015, 0.000014, 0.000014
11748291, 0.000001, 0.000001, 0.000001
11748491, 0.000013, 0.000013, 0.000012
11748691, 0.000003, 0.000002, 0.000003
11748891, 0.000000, 0.000001, 0.000000
11749091, 0.000001, 0.000001, 0.000001
11749291, 0.000004, 0.000004, 0.000004
11749491, 0.000000, 0.000001, 0.000000
11749691, 0.000002, 0.000002, 0.000001
11749891, 0.000003, 0.000004, 0.000004
11750091, 0.000000, 0.000001, 0.000001
11750291, 0.000001, 0.000000, 0.000001
11750491, 0.000001, 0.000001, 0.000001
11750691, 0.000000, 0.000001, 0.000000
11750891, 0.000001, 0.000001, 0.000001
11751091, 0.000001, 0.000001, 0.000001
11751291, 0.000001, 0.000001, 0.000000
11751491, 0.000020, 0.000020, 0.000020
11751691, 0.000001, 0.000001, 0.000001
11751891, 0.000001, 0.000001, 0.000001
11752091, 0.000001, 0.000001, 0.000001
11752291, 0.000002, 0.000002, 0.000002
11752491, 0.000001, 0.000001, 0.000000
11752691, 0.000001, 0.000001, 0.000001
11752891, 0.050781, 0.025427, 0.000021
11753091, 0.000000, 0.000000, 0.000001
11753291, 0.000001, 0.000001, 0.000001
11753491, 0.000001, 0.000000, 0.000001
11753691, 0.000001, 0.000001, 0.000001
11753891, 0.053074, 0.024933, 0.000022
11754091, 0.047518, 0.024552, 0.000021
11754291, 0.000000, 0.000000, 0.000000
11754491, 0.000000, 0.000000, 0.000000
11754691, 0.000000, 0.000000, 0.000000
11754891, 0.000000, 0.000000, 0.000000
11755091, 0.000001, 0.000001, 0.000000
11755291, 0.000004, 0.000004, 0.000005
11755491, 0.000001, 0.000001, 0.000001
11755691, 0.000001, 0.000001, 0.000001
11755891, 0.000001, 0.000001, 0.000001
11756091, 0.000001, 0.000001, 0.000001
11756291, 0.048349, 0.024736, 0.000020
11756491, 0.000001, 0.000001, 0.000001
11756691, 0.000001, 0.000001, 0.000001
11756891, 0.000002, 0.000003, 0.000003
11757091, 0.000001, 0.000001, 0.000001
11757291, 0.000001, 0.000001, 0.000001
11757491, 0.000001, 0.000001, 0.000001
11757691, 0.000001, 0.000001, 0.000001
11757891, 0.000001, 0.000001, 0.000001
11758091, 0.048185, 0.025026, 0.000021
11758291, 0.000002, 0.000002, 0.000001
11758491, 0.000000, 0.000000, 0.000000
11758691, 0.000001, 0.000000, 0.000000
11758891, 0.000000, 0.000000, 0.000000
11759091, 0.000000, 0.000000, 0.000000
11759291, 0.000001, 0.000000, 0.000000
11759491, 0.000004, 0.000003, 0.000004
11759691, 0.000000, 0.000000, 0.000001
11759891, 0.000000, 0.000000, 0.000000
11760091, 0.000000, 0.000000, 0.000000
11760291, 0.000001, 0.000001, 0.000000
11760491, 0.000002, 0.000002, 0.000001
11760691, 0.000001, 0.000001, 0.000001
11760891, 0.000000, 0.000000, 0.000000
11761091, 0.000003, 0.000002, 0.000002
11761291, 0.047601, 0.024700, 0.000020
11761491, 0.000001, 0.000001, 0.000001
11761691, 0.047855, 0.028982, 0.000021
11761891, 0.000001, 0.000001, 0.000000
11762091, 0.000000, 0.000000, 0.000000
11762291, 0.000001, 0.000001, 0.000001
11762491, 0.000001, 0.000000, 0.000000
11762691, 0.000000, 0.000000, 0.000000
11762891, 0.000001, 0.000001, 0.000001
11763091, 0.048610, 0.025010, 0.000020
11763291, 0.000000, 0.000000, 0.000000
11763491, 0.048518, 0.025040, 0.000019
11763691, 0.048403, 0.025071, 0.000021
11763891, 0.000001, 0.000001, 0.000001
11764091, 0.000001, 0.000001, 0.000001
11764291, 0.000001, 0.000001, 0.000001
11764491, 0.000001, 0.000001, 0.000001
11764691, 0.000001, 0.000001, 0.000001
11764891, 0.000001, 0.000000, 0.000000
11765091, 0.000000, 0.000000, 0.000000
11765291, 0.049160, 0.024987, 0.000020
11765491, 0.000001, 0.000001, 0.000001
11765691, 0.000000, 0.000000, 0.000000
11765891, 0.052803, 0.024804, 0.000020
11766091, 0.000000, 0.000001, 0.000001
11766291, 0.000001, 0.000001, 0.000001
11766491, 0.000001, 0.000001, 0.000001
11766691, 0.000006, 0.000006, 0.000006
11766891, 0.000001, 0.000001, 0.000001
11767091, 0.000000, 0.000000, 0.000000
11767291, 0.000003, 0.000003, 0.000004
11767491, 0.000000, 0.000000, 0.000000
11767691, 0.000001, 0.000000, 0.000000
11767891, 0.047620, 0.024426, 0.000020
11768091, 0.000000, 0.000000, 0.000000
11768291, 0.000005, 0.000005, 0.000005
11768491, 0.000001, 0.000001, 0.000001
11768691, 0.000000, 0.000000, 0.000000
11768891, 0.000010, 0.000010, 0.000009
11769091, 0.000001, 0.000001, 0.000001
11769291, 0.000001, 0.000001, 0.000001
11769491, 0.000001, 0.000001, 0.000001
11769691, 0.047521, 0.026484, 0.000021
11769891, 0.000001, 0.000001, 0.000001
11770091, 0.000001, 0.000001, 0.000001
11770291, 0.000001, 0.000001, 0.000000
11770491, 0.000001, 0.000001, 0.000001
11770691, 0.000001, 0.000000, 0.000001
11770891, 0.000000, 0.000001, 0.000001
11771091, 0.000000, 0.000000, 0.000000
11771291, 0.000000, 0.000000, 0.000000
11771491, 0.000003, 0.000002, 0.000003
11771691, 0.000000, 0.000001, 0.000001
11771891, 0.000001, 0.000001, 0.000001
11772091, 0.053228, 0.025045, 0.000021
11772291, 0.000001, 0.000001, 0.000001
11772491, 0.000001, 0.000001, 0.000001
11772691, 0.000001, 0.000000, 0.000000
11772891, 0.000001, 0.000001, 0.000001
11773091, 0.000001, 0.000001, 0.000001
11773291, 0.000001, 0.000001, 0.000001
11773491, 0.000001, 0.000000, 0.000000
11773691, 0.000004, 0.000003, 0.000003
11773891, 0.000005, 0.000005, 0.000004
11774091, 0.000001, 0.000001, 0.000001
11774291, 0.049111, 0.025308, 0.000020
11774491, 0.000003, 0.000003, 0.000003
11774691, 0.000001, 0.000001, 0.000001
11774891, 0.000001, 0.000001, 0.000001
11775091, 0.000004, 0.000004, 0.000004
11775291, 0.000001, 0.000001, 0.000001
11775491, 0.000001, 0.000001, 0.000001
11775691, 0.000001, 0.000001, 0.000000
11775891, 0.000000, 0.000000, 0.000000
11776091, 0.000001, 0.000001, 0.000001
11776291, 0.000001, 0.000001, 0.000001
11776491, 0.000001, 0.000001, 0.000001
11776691, 0.000014, 0.000014, 0.000014
11776891, 0.000001, 0.000001, 0.000001
11777091, 0.000001, 0.000001, 0.000001
11777291, 0.000001, 0.000001, 0.000000
11777491, 0.000000, 0.000000, 0.000000
11777691, 0.000000, 0.000000, 0.000000
11777891, 0.000001, 0.000001, 0.000000
11778091, 0.000001, 0.000000, 0.000000
11778291, 0.000001, 0.000001, 0.000001
11778491, 0.048834, 0.025316, 0.000021
11778691, 0.000001, 0.000001, 0.000001
11778891, 0.000001, 0.000001, 0.000001
11779091, 0.000001, 0.000001, 0.000001
11779291, 0.000001, 0.000002, 0.000001
11779491, 0.000001, 0.000001, 0.000001
11779691, 0.000001, 0.000001, 0.000000
11779891, 0.053210, 0.024937, 0.000020
11780091, 0.000000, 0.000000, 0.000000
11780291, 0.047733, 0.024414, 0.000020
11780491, 0.052629, 0.024682, 0.000020
11780691, 0.000000, 0.000000, 0.000000
11780891, 0.000004, 0.000004, 0.000004
11781091, 0.000001, 0.000001, 0.000001
11781291, 0.000001, 0.000001, 0.000001
11781491, 0.000012, 0.000012, 0.000013
11781691, 0.000001, 0.000001, 0.000001
11781891, 0.000001, 0.000001, 0.000001
11782091, 0.000000, 0.000001, 0.000001
11782291, 0.049024, 0.024762, 0.000020
11782491, 0.000000, 0.000001, 0.000001
11782691, 0.052927, 0.025332, 0.000020
11782891, 0.000001, 0.000001, 0.000001
11783091, 0.000000, 0.000000, 0.000000
11783291, 0.000000, 0.000000, 0.000001
11783491, 0.000001, 0.000001, 0.000001
11783691, 0.000001, 0.000001, 0.000001
11783891, 0.000001, 0.000001, 0.000001
11784091, 0.000000, 0.000001, 0.000001
11784291, 0.000000, 0.000000, 0.000000
11784491, 0.000003, 0.000003, 0.000004
11784691, 0.000005, 0.000005, 0.000005
11784891, 0.000000, 0.000000, 0.000000
11785091, 0.000002, 0.000001, 0.000001
11785291, 0.000000, 0.000000, 0.000000
11785491, 0.000001, 0.000001, 0.000001
11785691, 0.000002, 0.000002, 0.000002
11785891, 0.000001, 0.000001, 0.000001
11786091, 0.000001, 0.000001, 0.000001
11786291, 0.000001, 0.000001, 0.000001
11786491, 0.000001, 0.000001, 0.000001
11786691, 0.000001, 0.000001, 0.000001
11786891, 0.049285, 0.025330, 0.000021
11787091, 0.000001, 0.000001, 0.000001
11787291, 0.000000, 0.000001, 0.000001
11787491, 0.000001, 0.000001, 0.000001
11787691, 0.048938, 0.025298, 0.000021
11787891, 0.000001, 0.000001, 0.000001
11788091, 0.000001, 0.000001, 0.000001
11788291, 0.000013, 0.000012, 0.000012
11788491, 0.000000, 0.000000, 0.000000
11788691, 0.000002, 0.000002, 0.000002
11788891, 0.049382, 0.026925, 0.000022
11789091, 0.000001, 0.000001, 0.000001
11789291, 0.000001, 0.000000, 0.000000
11789491, 0.000000, 0.000000, 0.000001
11789691, 0.000000, 0.000000, 0.000000
11789891, 0.000000, 0.000000, 0.000001
11790091, 0.000001, 0.000001, 0.000001
11790291, 0.000000, 0.000000, 0.000000
11790491, 0.049052, 0.026387, 0.000021
11790691, 0.000001, 0.000001, 0.000001
11790891, 0.000001, 0.000001, 0.000001
11791091, 0.000001, 0.000001, 0.000001
11791291, 0.050650, 0.025789, 0.000022
11791491, 0.000001, 0.000000, 0.000000
11791691, 0.049653, 0.025434, 0.000021
11791891, 0.000015, 0.000015, 0.000015
11792091, 0.000001, 0.000001, 0.000001
11792291, 0.000001, 0.000001, 0.000000
11792491, 0.000001, 0.000000, 0.000000
11792691, 0.000000, 0.000000, 0.000000
11792891, 0.000001, 0.000000, 0.000000
11793091, 0.000001, 0.000000, 0.000000
11793291, 0.000000, 0.000000, 0.000000
11793491, 0.000001, 0.000000, 0.000001
11793691, 0.000000, 0.000000, 0.000001
11793891, 0.000000, 0.000000, 0.000000
11794091, 0.000003, 0.000003, 0.000003
11794291, 0.000000, 0.000000, 0.000001
11794491, 0.000000, 0.000000, 0.000001
11794691, 0.000001, 0.000001, 0.000001
11794891, 0.000006, 0.000005, 0.000006
11795091, 0.000000, 0.000001, 0.000001
11795291, 0.049132, 0.034286, 0.000021
11795491, 0.000001, 0.000001, 0.000001
11795691, 0.000000, 0.000000, 0.000000
11795891, 0.000001, 0.000001, 0.000001
11796091, 0.000002, 0.000002, 0.000002
11796291, 0.000000, 0.000000, 0.000000
11796491, 0.000001, 0.000000, 0.000000
11796691, 0.000001, 0.000000, 0.000000
11796891, 0.000001, 0.000001, 0.000000
11797091, 0.000001, 0.000001, 0.000000
11797291, 0.000000, 0.000000, 0.000000
11797491, 0.000001, 0.000000, 0.000000
11797691, 0.053849, 0.024710, 0.000021
11797891, 0.000001, 0.000000, 0.000000
11798091, 0.000000, 0.000000, 0.000000
11798291, 0.047963, 0.025011, 0.000021
11798491, 0.047763, 0.029969, 0.000023
11798691, 0.000000, 0.000001, 0.000001
11798891, 0.000001, 0.000001, 0.000000
11799091, 0.049606, 0.026018, 0.000021
11799291, 0.000001, 0.000001, 0.000001
11799491, 0.000001, 0.000001, 0.000001
11799691, 0.000003, 0.000003, 0.000003
11799891, 0.000001, 0.000001, 0.000001
11800091, 0.000001, 0.000001, 0.000001
11800291, 0.000001, 0.000001, 0.000001
11800491, 0.000001, 0.000001, 0.000001
11800691, 0.000000, 0.000000, 0.000000
11800891, 0.000000, 0.000001, 0.000001
11801091, 0.000008, 0.000001, 0.000001
11801291, 0.000002, 0.000002, 0.000001
11801491, 0.000001, 0.000000, 0.000000
11801691, 0.000000, 0.000000, 0.000000
11801891, 0.000001, 0.000000, 0.000001
11802091, 0.000000, 0.000001, 0.000001
11802291, 0.000000, 0.000000, 0.000000
11802491, 0.000001, 0.000002, 0.000002
11802691, 0.049529, 0.025341, 0.000021
11802891, 0.000001, 0.000001, 0.000001
11803091, 0.000001, 0.000001, 0.000001
11803291, 0.049818, 0.025918, 0.000021
11803491, 0.000001, 0.000001, 0.000001
11803691, 0.049629, 0.025348, 0.000034
11803891, 0.000001, 0.000001, 0.000000
11804091, 0.000000, 0.000000, 0.000000
11804291, 0.000007, 0.000006, 0.000006
11804491, 0.000001, 0.000001, 0.000001
11804691, 0.000001, 0.000001, 0.000001
11804891, 0.000001, 0.000001, 0.000001
11805091, 0.000001, 0.000001, 0.000000
11805291, 0.000000, 0.000000, 0.000000
11805491, 0.049277, 0.026294, 0.000022
11805691, 0.000004, 0.000004, 0.000005
11805891, 0.000000, 0.000001, 0.000001
11806091, 0.000001, 0.000001, 0.000001
11806291, 0.000001, 0.000001, 0.000001
11806491, 0.000001, 0.000001, 0.000001
11806691, 0.000000, 0.000001, 0.000001
11806891, 0.000001, 0.000001, 0.000001
11807091, 0.000001, 0.000001, 0.000001
11807291, 0.000002, 0.000002, 0.000002
11807491, 0.000002, 0.000003, 0.000003
11807691, 0.000001, 0.000001, 0.000001
11807891, 0.050468, 0.030134, 0.000029
11808091, 0.050280, 0.025308, 0.000020
11808291, 0.000000, 0.000000, 0.000000
11808491, 0.000016, 0.000016, 0.000016
11808691, 0.049182, 0.025438, 0.000021
11808891, 0.000001, 0.000001, 0.000001
11809091, 0.000001, 0.000001, 0.000001
11809291, 0.000001, 0.000000, 0.000000
11809491, 0.000000, 0.000000, 0.000000
11809691, 0.000004, 0.000004, 0.000004
11809891, 0.000019, 0.000019, 0.000019
11810091, 0.000000, 0.000000, 0.000000
11810291, 0.000000, 0.000000, 0.000001
11810491, 0.000000, 0.000001, 0.000001
11810691, 0.000001, 0.000001, 0.000001
11810891, 0.000001, 0.000001, 0.000001
11811091, 0.000001, 0.000001, 0.000000
11811291, 0.000000, 0.000000, 0.000000
11811491, 0.000001, 0.000001, 0.000001
11811691, 0.000012, 0.000013, 0.000013
11811891, 0.000001, 0.000001, 0.000001
11812091, 0.000001, 0.000001, 0.000001
11812291, 0.048957, 0.025296, 0.000021
11812491, 0.000000, 0.000000, 0.000001
11812691, 0.000001, 0.000001, 0.000001
11812891, 0.000001, 0.000001, 0.000001
11813091, 0.000001, 0.000001, 0.000001
11813291, 0.000001, 0.000000, 0.000000
11813491, 0.050368, 0.025640, 0.000021
11813691, 0.000001, 0.000001, 0.000001
11813891, 0.049212, 0.025356, 0.000021
11814091, 0.049107, 0.025343, 0.000021
11814291, 0.000000, 0.000000, 0.000000
11814491, 0.000000, 0.000000, 0.000000
11814691, 0.000000, 0.000000, 0.000000
11814891, 0.000000, 0.000000, 0.000000
11815091, 0.000006, 0.000006, 0.000006
11815291, 0.000001, 0.000002, 0.000002
11815491, 0.000001, 0.000001, 0.000001
11815691, 0.000001, 0.000000, 0.000001
11815891, 0.000001, 0.000001, 0.000001
11816091, 0.000000, 0.000000, 0.000000
11816291, 0.000001, 0.000001, 0.000001
11816491, 0.000018, 0.000018, 0.000018
11816691, 0.000001, 0.000001, 0.000000
11816891, 0.000000, 0.000001, 0.000001
11817091, 0.000001, 0.000001, 0.000000
11817291, 0.000001, 0.000000, 0.000000
11817491, 0.000000, 0.000000, 0.000001
11817691, 0.050426, 0.025439, 0.000021
11817891, 0.000000, 0.000000, 0.000000
11818091, 0.049477, 0.025533, 0.000021
11818291, 0.000001, 0.000000, 0.000001
11818491, 0.000001, 0.000001, 0.000001
11818691, 0.000004, 0.000004, 0.000004
11818891, 0.000001, 0.000001, 0.000000
11819091, 0.000001, 0.000001, 0.000001
11819291, 0.000001, 0.000001, 0.000001
11819491, 0.048978, 0.029660, 0.000021
11819691, 0.000000, 0.000000, 0.000000
11819891, 0.048103, 0.025076, 0.000020
11820091, 0.000000, 0.000001, 0.000001
11820291, 0.000001, 0.000001, 0.000001
11820491, 0.000001, 0.000001, 0.000001
11820691, 0.000001, 0.000001, 0.000001
11820891, 0.000001, 0.000001, 0.000001
11821091, 0.000005, 0.000005, 0.000005
11821291, 0.000002, 0.000002, 0.000001
11821491, 0.000001, 0.000001, 0.000001
11821691, 0.000001, 0.000001, 0.000001
11821891, 0.048070, 0.024637, 0.000019
11822091, 0.000000, 0.000000, 0.000000
11822291, 0.000001, 0.000001, 0.000001
11822491, 0.047932, 0.027245, 0.000034
11822691, 0.000001, 0.000001, 0.000001
11822891, 0.000004, 0.000003, 0.000004
11823091, 0.000001, 0.000001, 0.000000
11823291, 0.000001, 0.000001, 0.000001
11823491, 0.000001, 0.000001, 0.000001
11823691, 0.000001, 0.000001, 0.000001
11823891, 0.000001, 0.000001, 0.000001
11824091, 0.000002, 0.000002, 0.000002
11824291, 0.000031, 0.000031, 0.000031
11824491, 0.000001, 0.000001, 0.000001
11824691, 0.000001, 0.000001, 0.000001
11824891, 0.000001, 0.000001, 0.000001
11825091, 0.000001, 0.000000, 0.000001
11825291, 0.000001, 0.000001, 0.000001
11825491, 0.050974, 0.025198, 0.000021
11825691, 0.000001, 0.000000, 0.000000
11825891, 0.000000, 0.000000, 0.000001
11826091, 0.049384, 0.025634, 0.000020
11826291, 0.000000, 0.000000, 0.000000
11826491, 0.000001, 0.000001, 0.000001
11826691, 0.000013, 0.000012, 0.000012
11826891, 0.000001, 0.000001, 0.000001
11827091, 0.000004, 0.000004, 0.000004
11827291, 0.000000, 0.000000, 0.000000
11827491, 0.000001, 0.000001, 0.000001
11827691, 0.000001, 0.000000, 0.000001
11827891, 0.000001, 0.000001, 0.000001
11828091, 0.000001, 0.000001, 0.000001
11828291, 0.055957, 0.025702, 0.000021
11828491, 0.000001, 0.000000, 0.000001
11828691, 0.000001, 0.000001, 0.000001
11828891, 0.049243, 0.025331, 0.000021
11829091, 0.049226, 0.025641, 0.000021
11829291, 0.000001, 0.000000, 0.000000
11829491, 0.000001, 0.000001, 0.000001
11829691, 0.049068, 0.029446, 0.000021
11829891, 0.000001, 0.000001, 0.000000
11830091, 0.000001, 0.000000, 0.000000
11830291, 0.000001, 0.000001, 0.000000
11830491, 0.000001, 0.000001, 0.000000
11830691, 0.000001, 0.000001, 0.000000
11830891, 0.000001, 0.000001, 0.000000
11831091, 0.000001, 0.000001, 0.000001
11831291, 0.048731, 0.024850, 0.000020
11831491, 0.000001, 0.000001, 0.000001
11831691, 0.000001, 0.000001, 0.000001
11831891, 0.000001, 0.000001, 0.000002
11832091, 0.000001, 0.000001, 0.000000
11832291, 0.000000, 0.000000, 0.000000
11832491, 0.000001, 0.000001, 0.000001
11832691, 0.000001, 0.000001, 0.000001
11832891, 0.000001, 0.000001, 0.000001
11833091, 0.000002, 0.000002, 0.000002
11833291, 0.048080, 0.024872, 0.000020
11833491, 0.000000, 0.000000, 0.000000
11833691, 0.051360, 0.025164, 0.000021
11833891, 0.000001, 0.000000, 0.000000
11834091, 0.000000, 0.000000, 0.000000
11834291, 0.000000, 0.000000, 0.000000
11834491, 0.000002, 0.000002, 0.000002
11834691, 0.000001, 0.000001, 0.000001
11834891, 0.000001, 0.000001, 0.000001
11835091, 0.000009, 0.000009, 0.000009
11835291, 0.000001, 0.000001, 0.000001
11835491, 0.047744, 0.025833, 0.000020
11835691, 0.000001, 0.000001, 0.000000
11835891, 0.000001, 0.000001, 0.000000
11836091, 0.000012, 0.000010, 0.000010
11836291, 0.000001, 0.000001, 0.000001
11836491, 0.000000, 0.000000, 0.000000
11836691, 0.000015, 0.000015, 0.000015
11836891, 0.000002, 0.000001, 0.000003
11837091, 0.000001, 0.000001, 0.000001
11837291, 0.000003, 0.000003, 0.000003
11837491, 0.000002, 0.000002, 0.000001
11837691, 0.000001, 0.000001, 0.000001
11837891, 0.000001, 0.000001, 0.000002
11838091, 0.053359, 0.025333, 0.000020
11838291, 0.000000, 0.000000, 0.000000
11838491, 0.000000, 0.000000, 0.000000
11838691, 0.000000, 0.000000, 0.000000
11838891, 0.000000, 0.000000, 0.000000
11839091, 0.000001, 0.000001, 0.000001
11839291, 0.049162, 0.025571, 0.000021
11839491, 0.000001, 0.000000, 0.000000
11839691, 0.049237, 0.025722, 0.000021
11839891, 0.000001, 0.000001, 0.000001
11840091, 0.000001, 0.000001, 0.000001
11840291, 0.000002, 0.000001, 0.000002
11840491, 0.000001, 0.000001, 0.000001
11840691, 0.000001, 0.000001, 0.000001
11840891, 0.000001, 0.000001, 0.000001
11841091, 0.000018, 0.000018, 0.000018
11841291, 0.000001, 0.000001, 0.000001
11841491, 0.000019, 0.000019, 0.000019
11841691, 0.049088, 0.025408, 0.000021
11841891, 0.000000, 0.000001, 0.000001
11842091, 0.000003, 0.000003, 0.000002
11842291, 0.000002, 0.000002, 0.000002
11842491, 0.000001, 0.000000, 0.000000
11842691, 0.000001, 0.000001, 0.000000
11842891, 0.000001, 0.000001, 0.000001
11843091, 0.000001, 0.000001, 0.000001
11843291, 0.049347, 0.028891, 0.000020
11843491, 0.000000, 0.000001, 0.000001
11843691, 0.000001, 0.000001, 0.000001
11843891, 0.000001, 0.000001, 0.000000
11844091, 0.000000, 0.000000, 0.000000
11844291, 0.000001, 0.000001, 0.000001
11844491, 0.000003, 0.000003, 0.000004
11844691, 0.000001, 0.000001, 0.000001
11844891, 0.000000, 0.000000, 0.000000
11845091, 0.000002, 0.000002, 0.000002
11845291, 0.000001, 0.000000, 0.000001
11845491, 0.000000, 0.000000, 0.000000
11845691, 0.000001, 0.000000, 0.000000
11845891, 0.000001, 0.000000, 0.000000
